ts,size,n,m,p,totaltime
1717080464693,4,100,100,100,664
1717080466921,4,100,100,100,653
1717080469201,4,100,100,100,641
1717080471417,4,100,100,100,571
1717080473557,4,100,100,100,732
1717080475821,4,100,100,100,628
1717080477993,4,100,100,100,651
1717080480245,4,100,100,100,743
1717080482557,4,100,100,100,638
1717080484945,4,100,100,100,579
1717080487097,4,100,100,100,666
1717080489361,4,100,100,100,686
1717080491713,4,100,100,100,618
1717080493881,4,100,100,100,738
1717080496205,4,100,100,100,658
1717080498401,4,100,100,100,708
1717080500721,4,100,100,100,623
1717080502945,4,100,100,100,589
1717080505169,4,100,100,100,629
1717080507329,4,100,100,100,691
1717080509605,4,100,100,100,685
1717080511853,4,100,100,100,684
1717080514081,4,100,100,100,647
1717080516357,4,100,100,100,684
1717080518617,4,100,100,100,577
1717080521057,4,100,100,100,718
1717080523349,4,100,100,100,624
1717080525561,4,100,100,100,536
1717080527665,4,100,100,100,659
1717080529869,4,100,100,100,757
1717080532233,4,100,100,100,585
1717080534381,4,100,100,100,760
1717080536713,4,100,100,100,586
1717080538869,4,100,100,100,637
1717081590975,2,250,250,250,2559
1717081595486,2,250,250,250,2190
1717081599632,2,250,250,250,2206
1717081603801,2,250,250,250,2116
1717081607952,2,250,250,250,2111
1717081612035,2,250,250,250,2100
1717081616300,2,250,250,250,2264
1717081620476,2,250,250,250,2211
1717081624622,2,250,250,250,2792
1717081629349,2,250,250,250,2118
1717081634190,2,250,250,250,2169
1717081638326,2,250,250,250,2122
1717081642454,2,250,250,250,2179
1717081646737,2,250,250,250,2154
1717081651359,2,250,250,250,2210
1717081655527,2,250,250,250,3148
1717081660631,2,250,250,250,2213
1717081664777,2,250,250,250,2316
1717081669035,2,250,250,250,2110
1717081673146,2,250,250,250,2095
1717081677229,2,250,250,250,2141
1717081681385,2,250,250,250,2416
1717081685707,2,250,250,250,2457
1717081690118,2,250,250,250,2679
1717081694722,2,250,250,250,2210
1717081698871,2,250,250,250,2119
1717081703068,2,250,250,250,2127
1717081707171,2,250,250,250,2133
1717081711354,2,250,250,250,2229
1717081715545,2,250,250,250,2254
1717081719770,2,250,250,250,2107
1717081723934,2,250,250,250,2108
1717081728058,2,250,250,250,2380
1717081732358,2,250,250,250,2099
1717081736579,2,250,250,250,2232
1717081740795,2,250,250,250,2202
1717081744947,2,250,250,250,2248
1717081749154,2,250,250,250,2126
1717081753366,2,250,250,250,2120
1717081757482,2,250,250,250,2106
1717081762270,2,250,250,250,2541
1717081767032,2,250,250,250,2298
1717081771285,2,250,250,250,2215
1717081775458,2,250,250,250,2228
1717081779592,2,250,250,250,2112
1717081783730,2,250,250,250,2118
1717081787815,2,250,250,250,2105
1717081791898,2,250,250,250,2282
1717081796159,2,250,250,250,2222
1717081800334,2,250,250,250,3187
1717081805495,2,250,250,250,2210
1717081809653,2,250,250,250,2124
1717081813844,2,250,250,250,2112
1717081817889,2,250,250,250,2608
1717081822585,2,250,250,250,2110
1717081827107,2,250,250,250,2281
1717081831352,2,250,250,250,2215
1717081835545,2,250,250,250,2243
1717081839776,2,250,250,250,2130
1717081843920,2,250,250,250,2117
1717081847995,2,250,250,250,2114
1717081852342,2,250,250,250,2234
1717081856530,2,250,250,250,2230
1717081860738,2,250,250,250,2282
1717081864938,2,250,250,250,2106
1717081869093,2,250,250,250,2117
1717081873195,2,250,250,250,2117
1717081877451,2,250,250,250,2231
1717081881677,2,250,250,250,2224
1717081885834,2,250,250,250,2191
1717081890003,2,250,250,250,2102
1717081894060,2,250,250,250,2124
1717081898171,2,250,250,250,2122
1717081902299,2,250,250,250,2227
1717081906462,2,250,250,250,2233
1717081910653,2,250,250,250,2201
1717081914790,2,250,250,250,2120
1717081919069,2,250,250,250,2107
1717081923115,2,250,250,250,2106
1717081927419,2,250,250,250,2251
1717081931633,2,250,250,250,2236
1717081935837,2,250,250,250,2323
1717081940245,2,250,250,250,2123
1717081944447,2,250,250,250,2097
1717081948524,2,250,250,250,2111
1717081952929,2,250,250,250,2100
1717081957143,2,250,250,250,2291
1717081961377,2,250,250,250,2368
1717081965709,2,250,250,250,2104
1717081969807,2,250,250,250,2115
1717081973997,2,250,250,250,2274
1717081978187,2,250,250,250,2150
1717081982449,2,250,250,250,2270
1717081986697,2,250,250,250,2252
1717081990882,2,250,250,250,2491
1717081995327,2,250,250,250,2105
1717082000507,2,250,250,250,2098
1717082004629,2,250,250,250,2115
1717082008700,2,250,250,250,2391
1717082013056,2,250,250,250,2407
1717082639358,3,250,250,250,1413
1717082642569,3,250,250,250,1483
1717082645797,3,250,250,250,1279
1717082649001,3,250,250,250,1379
1717082652161,3,250,250,250,1500
1717082655469,3,250,250,250,1439
1717082658705,3,250,250,250,1345
1717082661929,3,250,250,250,1342
1717082665033,3,250,250,250,1371
1717082668165,3,250,250,250,1693
1717082671621,3,250,250,250,1515
1717082675309,3,250,250,250,1408
1717082678653,3,250,250,250,1422
1717082681877,3,250,250,250,1353
1717082685033,3,250,250,250,1404
1717082688209,3,250,250,250,1842
1717082691829,3,250,250,250,1392
1717082695101,3,250,250,250,1327
1717082698209,3,250,250,250,1745
1717082701745,3,250,250,250,1428
1717082705213,3,250,250,250,1264
1717082708261,3,250,250,250,1924
1717082711953,3,250,250,250,1414
1717082715185,3,250,250,250,1489
1717082718465,3,250,250,250,1397
1717082721805,3,250,250,250,1426
1717082725073,3,250,250,250,1775
1717082728629,3,250,250,250,1310
1717082731865,3,250,250,250,1502
1717082735405,3,250,250,250,1424
1717082738593,3,250,250,250,1344
1717082741849,3,250,250,250,1391
1717082745269,3,250,250,250,1432
1717082748497,3,250,250,250,1492
1717082751909,3,250,250,250,1308
1717082756393,3,250,250,250,1428
1717082759637,3,250,250,250,1423
1717082762861,3,250,250,250,2041
1717082766677,3,250,250,250,1384
1717082769893,3,250,250,250,1551
1717082773229,3,250,250,250,1619
1717082776613,3,250,250,250,1434
1717082780641,3,250,250,250,1353
1717082783837,3,250,250,250,1488
1717082787305,3,250,250,250,1825
1717082790933,3,250,250,250,1403
1717082794117,3,250,250,250,1390
1717082797313,3,250,250,250,1793
1717082800901,3,250,250,250,1382
1717082804057,3,250,250,250,1385
1717082807381,3,250,250,250,1877
1717082811037,3,250,250,250,1366
1717082814201,3,250,250,250,1444
1717082817549,3,250,250,250,1899
1717082821209,3,250,250,250,1420
1717082824561,3,250,250,250,1558
1717082827889,3,250,250,250,1572
1717082831237,3,250,250,250,1518
1717082834721,3,250,250,250,1472
1717082838013,3,250,250,250,1827
1717082841605,3,250,250,250,1503
1717082845109,3,250,250,250,1350
1717082848537,3,250,250,250,1642
1717082851973,3,250,250,250,1595
1717082855489,3,250,250,250,1361
1717082858625,3,250,250,250,1700
1717082862117,3,250,250,250,1283
1717082865213,3,250,250,250,1301
1717082868621,3,250,250,250,1866
1717082872265,3,250,250,250,1389
1717082875613,3,250,250,250,1405
1717082878790,3,250,250,250,1649
1717082882245,3,250,250,250,1426
1717082885609,3,250,250,250,1346
1717082888721,3,250,250,250,1596
1717082892105,3,250,250,250,1449
1717082895333,3,250,250,250,1560
1717082899549,3,250,250,250,1514
1717082902825,3,250,250,250,1371
1717082906173,3,250,250,250,1408
1717082909345,3,250,250,250,1578
1717082912685,3,250,250,250,1472
1717082916285,3,250,250,250,1481
1717082919557,3,250,250,250,1586
1717082922945,3,250,250,250,1314
1717082926245,3,250,250,250,1304
1717082929329,3,250,250,250,1910
1717082933041,3,250,250,250,1395
1717082936557,3,250,250,250,1437
1717082939761,3,250,250,250,1664
1717082943213,3,250,250,250,1449
1717082946585,3,250,250,250,1404
1717082950929,3,250,250,250,1342
1717082954205,3,250,250,250,1436
1717082957561,3,250,250,250,1442
1717082960785,3,250,250,250,1589
1717082964157,3,250,250,250,1391
1717082967501,3,250,250,250,1496
1717082970792,3,250,250,250,1558
1717082974129,3,250,250,250,1535
1717082977649,3,250,250,250,1381
1717084240053,4,250,250,250,1430
1717084243581,4,250,250,250,1483
1717084247173,4,250,250,250,1528
1717084250829,4,250,250,250,1400
1717084254369,4,250,250,250,1336
1717084257965,4,250,250,250,1735
1717084261925,4,250,250,250,1357
1717084265481,4,250,250,250,1473
1717084269093,4,250,250,250,1344
1717084273050,4,250,250,250,1834
1717084277187,4,250,250,250,1563
1717084280849,4,250,250,250,1431
1717084284365,4,250,250,250,1547
1717084288045,4,250,250,250,2029
1717084292225,4,250,250,250,1424
1717084295849,4,250,250,250,1537
1717084299517,4,250,250,250,1470
1717084303349,4,250,250,250,1684
1717084307249,4,250,250,250,1511
1717084311293,4,250,250,250,1398
1717084314721,4,250,250,250,1491
1717084318709,4,250,250,250,1681
1717084322545,4,250,250,250,1358
1717084326133,4,250,250,250,1494
1717084329757,4,250,250,250,1408
1717084333649,4,250,250,250,1629
1717084337445,4,250,250,250,1378
1717084341037,4,250,250,250,5974
1717084349177,4,250,250,250,1381
1717084352769,4,250,250,250,1450
1717084356485,4,250,250,250,1392
1717084360177,4,250,250,250,1648
1717084363993,4,250,250,250,1445
1717084367649,4,250,250,250,1522
1717084371313,4,250,250,250,1530
1717084375265,4,250,250,250,1581
1717084378945,4,250,250,250,1452
1717084382769,4,250,250,250,1372
1717084386309,4,250,250,250,1389
1717084390113,4,250,250,250,1452
1717084393629,4,250,250,250,1383
1717084397261,4,250,250,250,1418
1717084400773,4,250,250,250,1727
1717084404633,4,250,250,250,1451
1717084408245,4,250,250,250,1432
1717084411829,4,250,250,250,1445
1717084415577,4,250,250,250,3253
1717084420961,4,250,250,250,1751
1717084424833,4,250,250,250,1403
1717084428541,4,250,250,250,1529
1717084432197,4,250,250,250,1624
1717084436017,4,250,250,250,1418
1717084439577,4,250,250,250,1411
1717084443149,4,250,250,250,1459
1717084446865,4,250,250,250,1564
1717084450613,4,250,250,250,1443
1717084454761,4,250,250,250,1532
1717084458529,4,250,250,250,1468
1717084462793,4,250,250,250,1813
1717084466653,4,250,250,250,1634
1717084470561,4,250,250,250,1475
1717084474597,4,250,250,250,1375
1717084478145,4,250,250,250,1461
1717084482225,4,250,250,250,1675
1717084486045,4,250,250,250,1424
1717084489697,4,250,250,250,1510
1717084493365,4,250,250,250,1446
1717084497385,4,250,250,250,1678
1717084501201,4,250,250,250,1451
1717084504961,4,250,250,250,1418
1717084508577,4,250,250,250,1353
1717084512265,4,250,250,250,1652
1717084516029,4,250,250,250,1495
1717084519645,4,250,250,250,1318
1717084523169,4,250,250,250,1758
1717084527353,4,250,250,250,1534
1717084531001,4,250,250,250,1421
1717084534513,4,250,250,250,1398
1717084538245,4,250,250,250,1685
1717084542073,4,250,250,250,1472
1717084545929,4,250,250,250,1341
1717084549449,4,250,250,250,1597
1717084553373,4,250,250,250,2126
1717084557573,4,250,250,250,1700
1717084562705,4,250,250,250,1636
1717084566677,4,250,250,250,1458
1717084570349,4,250,250,250,1549
1717084573937,4,250,250,250,1491
1717084577605,4,250,250,250,1556
1717084582321,4,250,250,250,1535
1717084586161,4,250,250,250,1286
1717084589597,4,250,250,250,1453
1717084593337,4,250,250,250,3767
1717084599257,4,250,250,250,1658
1717084603061,4,250,250,250,1449
1717084606945,4,250,250,250,1416
1717084610505,4,250,250,250,1573
1717084614213,4,250,250,250,1520
1717084617957,4,250,250,250,1462
1717084621697,4,250,250,250,1381
1717084625161,4,250,250,250,1646
1717084938100,2,500,500,500,6022
1717084948970,2,500,500,500,5501
1717084959939,2,500,500,500,6233
1717084971185,2,500,500,500,5597
1717084981553,2,500,500,500,5606
1717084992300,2,500,500,500,5539
1717085002651,2,500,500,500,5538
1717085013239,2,500,500,500,6188
1717085024249,2,500,500,500,5627
1717085035417,2,500,500,500,5522
1717085047024,2,500,500,500,5450
1717085057810,2,500,500,500,5594
1717085068098,2,500,500,500,5633
1717085078759,2,500,500,500,5565
1717085089029,2,500,500,500,5704
1717085099495,2,500,500,500,5526
1717085109874,2,500,500,500,5639
1717085120415,2,500,500,500,5469
1717085130949,2,500,500,500,5638
1717085141696,2,500,500,500,6442
1717085152995,2,500,500,500,5487
1717085164352,2,500,500,500,5477
1717085174791,2,500,500,500,6295
1717085185886,2,500,500,500,5536
1717085196364,2,500,500,500,5820
1717085206997,2,500,500,500,5517
1717085217200,2,500,500,500,5556
1717085227924,2,500,500,500,5575
1717085238339,2,500,500,500,5959
1717085249307,2,500,500,500,5638
1717085259929,2,500,500,500,7709
1717085272430,2,500,500,500,5682
1717085282916,2,500,500,500,5706
1717085293382,2,500,500,500,5671
1717085303862,2,500,500,500,5529
1717085314315,2,500,500,500,5553
1717085325664,2,500,500,500,5474
1717085335965,2,500,500,500,5467
1717085346984,2,500,500,500,5545
1717085357377,2,500,500,500,5513
1717085369013,2,500,500,500,5519
1717085379518,2,500,500,500,5609
1717085390123,2,500,500,500,5694
1717085402420,2,500,500,500,5911
1717085413490,2,500,500,500,5541
1717085424053,2,500,500,500,5515
1717085434436,2,500,500,500,5507
1717085444988,2,500,500,500,5539
1717085455593,2,500,500,500,6711
1717085467035,2,500,500,500,5621
1717085477607,2,500,500,500,5818
1717085488401,2,500,500,500,5879
1717085499048,2,500,500,500,5635
1717085509396,2,500,500,500,7607
1717085522167,2,500,500,500,5879
1717085532896,2,500,500,500,5615
1717085543443,2,500,500,500,5580
1717085553932,2,500,500,500,6110
1717085564938,2,500,500,500,5575
1717085575755,2,500,500,500,5656
1717085586212,2,500,500,500,5539
1717085596488,2,500,500,500,5692
1717085607569,2,500,500,500,5483
1717085617985,2,500,500,500,5772
1717085628669,2,500,500,500,5841
1717085640024,2,500,500,500,6008
1717085651091,2,500,500,500,5662
1717085661759,2,500,500,500,7719
1717085674276,2,500,500,500,5532
1717085684669,2,500,500,500,5581
1717085695282,2,500,500,500,5860
1717085706044,2,500,500,500,5566
1717085717061,2,500,500,500,7130
1717085729089,2,500,500,500,5531
1717085739790,2,500,500,500,5599
1717085750412,2,500,500,500,5606
1717085761119,2,500,500,500,5508
1717085771611,2,500,500,500,5652
1717085785610,2,500,500,500,5540
1717085796189,2,500,500,500,5731
1717085807012,2,500,500,500,5523
1717085817802,2,500,500,500,5624
1717085828207,2,500,500,500,5482
1717085838666,2,500,500,500,6364
1717085850267,2,500,500,500,5547
1717085860691,2,500,500,500,5610
1717085871250,2,500,500,500,6982
1717085883339,2,500,500,500,5541
1717085894450,2,500,500,500,5631
1717085904999,2,500,500,500,5570
1717085915580,2,500,500,500,5880
1717085926301,2,500,500,500,5566
1717085937056,2,500,500,500,5533
1717085947751,2,500,500,500,5547
1717085958138,2,500,500,500,7855
1717085970988,2,500,500,500,5989
1717085982545,2,500,500,500,5528
1717085992955,2,500,500,500,5524
1717086003340,2,500,500,500,5739
1717086013776,2,500,500,500,6196
1717086024984,2,500,500,500,5674
1717086181017,3,500,500,500,7734
1717086192312,3,500,500,500,4311
1717086200249,3,500,500,500,3643
1717086207465,3,500,500,500,3847
1717086214765,3,500,500,500,4388
1717086223032,3,500,500,500,5416
1717086232380,3,500,500,500,4500
1717086240997,3,500,500,500,4107
1717086248922,3,500,500,500,4076
1717086257181,3,500,500,500,3886
1717086265335,3,500,500,500,4034
1717086273001,3,500,500,500,4018
1717086280581,3,500,500,500,3924
1717086287997,3,500,500,500,4875
1717086296405,3,500,500,500,4140
1717086304001,3,500,500,500,4468
1717086313445,3,500,500,500,4078
1717086321257,3,500,500,500,3886
1717086328785,3,500,500,500,6434
1717086338625,3,500,500,500,3863
1717086346245,3,500,500,500,3976
1717086353745,3,500,500,500,4045
1717086361441,3,500,500,500,5177
1717086370171,3,500,500,500,4063
1717086377845,3,500,500,500,4177
1717086385509,3,500,500,500,3594
1717086392633,3,500,500,500,4077
1717086400253,3,500,500,500,3294
1717086407440,3,500,500,500,4479
1717086415665,3,500,500,500,4209
1717086425549,3,500,500,500,3381
1717086432621,3,500,500,500,5015
1717086441301,3,500,500,500,4767
1717086449761,3,500,500,500,3851
1717086457544,3,500,500,500,4012
1717086465164,3,500,500,500,6231
1717086475725,3,500,500,500,3753
1717086483484,3,500,500,500,4114
1717086491277,3,500,500,500,3968
1717086498824,3,500,500,500,8372
1717086510948,3,500,500,500,3971
1717086519828,3,500,500,500,3811
1717086527302,3,500,500,500,5195
1717086536113,3,500,500,500,3361
1717086543529,3,500,500,500,4251
1717086553076,3,500,500,500,4110
1717086560745,3,500,500,500,4019
1717086568566,3,500,500,500,4196
1717086576505,3,500,500,500,5609
1717086585673,3,500,500,500,4340
1717086594149,3,500,500,500,4102
1717086601877,3,500,500,500,4354
1717086609888,3,500,500,500,6447
1717086620216,3,500,500,500,4208
1717086628179,3,500,500,500,3837
1717086635964,3,500,500,500,5868
1717086645345,3,500,500,500,4554
1717086653473,3,500,500,500,3484
1717086660841,3,500,500,500,4124
1717086668505,3,500,500,500,4773
1717086676841,3,500,500,500,3759
1717086684353,3,500,500,500,5391
1717086693390,3,500,500,500,4173
1717086701289,3,500,500,500,4040
1717086708993,3,500,500,500,4173
1717086716989,3,500,500,500,4319
1717086724969,3,500,500,500,4971
1717086733473,3,500,500,500,6041
1717086743775,3,500,500,500,3493
1717086751097,3,500,500,500,4042
1717086758965,3,500,500,500,4313
1717086767229,3,500,500,500,4621
1717086776341,3,500,500,500,4054
1717086783937,3,500,500,500,3754
1717086792797,3,500,500,500,3998
1717086803832,3,500,500,500,3500
1717086811197,3,500,500,500,3844
1717086818656,3,500,500,500,3668
1717086825953,3,500,500,500,5366
1717086835027,3,500,500,500,4256
1717086842893,3,500,500,500,3785
1717086850541,3,500,500,500,4445
1717086858487,3,500,500,500,4012
1717086867056,3,500,500,500,4001
1717086874672,3,500,500,500,4172
1717086882780,3,500,500,500,3921
1717086892521,3,500,500,500,3761
1717086899911,3,500,500,500,4203
1717086908121,3,500,500,500,4048
1717086916102,3,500,500,500,4367
1717086924083,3,500,500,500,3794
1717086931957,3,500,500,500,4297
1717086942687,3,500,500,500,3845
1717086950285,3,500,500,500,4234
1717086959519,3,500,500,500,3784
1717086967449,3,500,500,500,5423
1717086976732,3,500,500,500,4189
1717086984621,3,500,500,500,4081
1717086993249,3,500,500,500,3618
1717087000445,3,500,500,500,4500
1717087008804,3,500,500,500,4188
1717087860357,4,500,500,500,3646
1717087868260,4,500,500,500,3494
1717087876364,4,500,500,500,3610
1717087884213,4,500,500,500,3679
1717087892509,4,500,500,500,3345
1717087900449,4,500,500,500,3886
1717087914458,4,500,500,500,4125
1717087923153,4,500,500,500,4039
1717087931250,4,500,500,500,3789
1717087939428,4,500,500,500,3465
1717087947906,4,500,500,500,3650
1717087955589,4,500,500,500,3847
1717087963777,4,500,500,500,3563
1717087972269,4,500,500,500,4427
1717087982337,4,500,500,500,6170
1717087993062,4,500,500,500,4178
1717088001837,4,500,500,500,3709
1717088009897,4,500,500,500,3272
1717088020194,4,500,500,500,3732
1717088028409,4,500,500,500,3848
1717088036699,4,500,500,500,3540
1717088045221,4,500,500,500,3537
1717088054953,4,500,500,500,3625
1717088062901,4,500,500,500,3727
1717088071129,4,500,500,500,3206
1717088079589,4,500,500,500,3405
1717088088965,4,500,500,500,6410
1717088099608,4,500,500,500,4256
1717088108309,4,500,500,500,3849
1717088116893,4,500,500,500,3773
1717088126437,4,500,500,500,3721
1717088134663,4,500,500,500,4338
1717088143065,4,500,500,500,3344
1717088151750,4,500,500,500,4359
1717088160636,4,500,500,500,4184
1717088170349,4,500,500,500,3855
1717088177981,4,500,500,500,3158
1717088185545,4,500,500,500,3722
1717088195197,4,500,500,500,3662
1717088202961,4,500,500,500,3464
